AGE;EDUCATION;MARITAL_STATUS;OCCUPATION;RELATIONSHIP;RACE;GENDER;PROSPECT_ID;EMPLOYMENT;YEARS_EDUC;COUNTRY_OF_BIRTH;WORKWEEK_LENGTH;INV_LOSSES;INV_EARNINGS;RESPONSE;AMOUNT
44;MASTER;DIVORCED;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7836452;PUBLICLOC;14;USA;65;0;0;;
45;HIGHSCHOOL;NOMARRIAGE;ADMINOFFICE;RELATOTHER;WHITE;FEMALE;7836453;BUSINESS;9;USA;40;0;0;;
59;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;BLACK;MALE;7836454;PUBLICLOC;14;USA;45;0;7688;;
71;BACHELOR;WIDOWED;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7836455;OWNOFFICENOFIRM;13;USA;30;0;0;;
29;MASTER;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7836456;PUBLICLOC;14;USA;55;0;0;;
47;SCHOOLPRO;SEPARATED;SPECIALISTPROFF;NOFAMILY;BLACK;MALE;7836457;PUBLICLOC;15;USA;40;0;4650;;
34;COLLEGE;DIVORCED;SERVICEVARIOUS;UNMARRIED;WHITE;FEMALE;7836458;BUSINESS;10;USA;55;0;0;;
36;BACHELOR;MARRIEDCIVSPO;SERVICEPROTECT;HUSBAND;WHITE;MALE;7836459;PUBLICLOC;13;USA;50;0;0;;
19;YEAR11;NOMARRIAGE;SPECIALISTPROFF;CHILDHAVE;WHITE;MALE;7836460;BUSINESS;7;USA;40;0;0;;
30;YEAR10;DIVORCED;SERVICEVARIOUS;NOFAMILY;WHITE;FEMALE;7836461;BUSINESS;6;USA;30;0;0;;
30;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;UNMARRIED;BLACK;FEMALE;7836462;BUSINESS;9;USA;40;0;0;;
60;HIGHSCHOOL;MARRIEDCIVSPO;FISHFARM;HUSBAND;WHITE;MALE;7836463;BUSINESS;9;USA;40;0;0;;
30;HIGHSCHOOL;MARRIEDCIVSPO;FISHFARM;HUSBAND;WHITE;MALE;7836464;BUSINESS;9;USA;40;0;0;;
23;YEAR11;DIVORCED;SALES;RELATOTHER;WHITE;FEMALE;7836465;BUSINESS;7;USA;25;0;0;;
35;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836466;BUSINESS;9;USA;45;0;0;;
31;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;WIFE;WHITE;FEMALE;7836467;BUSINESS;9;USA;40;0;0;;
55;COLLEGE;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836468;PUBLICSTA;10;USA;40;1902;0;;
39;YEAR11;DIVORCED;LOGISTICSTRANSP;UNMARRIED;WHITE;MALE;7836469;BUSINESS;7;USA;55;0;0;;
45;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836470;BUSINESS;9;USA;60;0;0;;
31;HIGHSCHOOL;NOMARRIAGE;FISHFARM;CHILDHAVE;WHITE;MALE;7836471;BUSINESS;9;USA;60;0;0;;
29;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;WIFE;WHITE;FEMALE;7836472;BUSINESS;9;USA;15;0;0;;
61;COLLEGE;WIDOWED;?;UNMARRIED;BLACK;FEMALE;7836473;?;10;USA;54;0;0;;
58;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7836474;PUBLICFED;9;USA;40;0;0;;
39;HIGHSCHOOL;NOMARRIAGE;ADMINOFFICE;NOFAMILY;WHITE;MALE;7836475;BUSINESS;9;USA;60;0;0;;
44;YEARS78;DIVORCED;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7836476;BUSINESS;4;USA;40;0;0;;
23;YEAR11;MARRIEDCIVSPO;?;WIFE;WHITE;FEMALE;7836477;?;7;USA;20;0;0;;
35;DOCTOR;NOMARRIAGE;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7836478;BUSINESS;16;USA;40;0;0;;
47;COLLEGE;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;MALE;7836479;BUSINESS;10;USA;50;0;0;;
45;HIGHSCHOOL;DIVORCED;SERVICEVARIOUS;UNMARRIED;WHITE;FEMALE;7836480;BUSINESS;9;USA;40;0;0;;
24;COLLEGE;NOMARRIAGE;MANAGEXECUTIVE;CHILDHAVE;WHITE;MALE;7836481;BUSINESS;10;USA;40;0;0;;
51;MASTER;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7836482;PUBLICLOC;14;USA;50;0;0;;
73;YEARS78;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7836483;BUSINESS;4;USA;20;0;0;;
21;ASSOVOCAT;NOMARRIAGE;?;NOFAMILY;WHITE;FEMALE;7836484;?;11;USA;40;0;0;;
25;HIGHSCHOOL;NOMARRIAGE;FISHFARM;CHILDHAVE;WHITE;MALE;7836485;BUSINESS;9;USA;40;0;0;;
36;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;WHITE;MALE;7836486;BUSINESS;9;?;40;0;0;;
63;YEAR9;MARRIEDCIVSPO;?;HUSBAND;WHITE;MALE;7836487;?;5;USA;21;0;0;;
76;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836488;OWNOFFICENOFIRM;10;USA;35;2149;0;;
22;COLLEGE;NOMARRIAGE;?;CHILDHAVE;WHITE;FEMALE;7836489;?;10;USA;15;0;0;;
61;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836490;OWNOFFICENOFIRM;9;USA;30;0;0;;
19;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;RELATOTHER;WHITE;MALE;7836491;BUSINESS;9;USA;25;0;2176;;
20;HIGHSCHOOL;NOMARRIAGE;SALES;RELATOTHER;BLACK;FEMALE;7836492;BUSINESS;9;USA;15;0;0;;
32;COLLEGE;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7836493;OWNOFFICEFIRM;10;USA;40;0;0;;
37;BACHELOR;DIVORCED;SALES;UNMARRIED;ASIANPACIFISLAND;FEMALE;7836494;OWNOFFICENOFIRM;13;SOUTHKOREA;8;0;0;;
25;BACHELOR;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;WHITE;FEMALE;7836495;BUSINESS;13;USA;32;0;0;;
63;HIGHSCHOOL;DIVORCED;MACHINEOPERINSP;UNMARRIED;WHITE;MALE;7836496;BUSINESS;9;USA;40;1741;0;;
26;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;BLACK;MALE;7836497;BUSINESS;9;USA;40;0;3137;;
29;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836498;BUSINESS;13;USA;50;0;0;;
57;COLLEGE;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836499;BUSINESS;10;USA;45;0;0;;
39;ASSOVOCAT;WIDOWED;MACHINEOPERINSP;NOFAMILY;WHITE;MALE;7836500;BUSINESS;11;USA;40;0;0;;
33;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836501;BUSINESS;14;?;60;1848;0;;
42;YEAR12;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836502;BUSINESS;8;USA;40;0;0;;
34;YEARS14;MARRIEDABSSPO;FISHFARM;UNMARRIED;WHITE;MALE;7836503;BUSINESS;2;MEXICO;40;0;0;;
39;HIGHSCHOOL;NOMARRIAGE;SALES;UNMARRIED;WHITE;FEMALE;7836504;BUSINESS;9;USA;30;0;0;;
45;HIGHSCHOOL;NOMARRIAGE;CLEANINGHANDLING;CHILDHAVE;WHITE;FEMALE;7836505;BUSINESS;9;USA;20;0;0;;
21;COLLEGE;NOMARRIAGE;SALES;CHILDHAVE;WHITE;FEMALE;7836506;BUSINESS;10;USA;30;0;0;;
73;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836507;OWNOFFICEFIRM;15;USA;48;0;20051;;
73;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836508;BUSINESS;10;USA;40;0;2653;;
38;SCHOOLPRO;MARRIEDCIVSPO;SERVICEVARIOUS;WIFE;WHITE;FEMALE;7836509;BUSINESS;15;USA;60;0;0;;
55;COLLEGE;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7836510;BUSINESS;10;USA;40;0;0;;
49;HIGHSCHOOL;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7836511;BUSINESS;9;USA;40;0;0;;
41;COLLEGE;DIVORCED;SALES;NOFAMILY;WHITE;FEMALE;7836512;BUSINESS;10;USA;20;0;0;;
37;ASSOVOCAT;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7836513;OWNOFFICEFIRM;11;?;40;0;0;;
61;YEARS78;MARRIEDCIVSPO;?;HUSBAND;WHITE;MALE;7836514;?;4;USA;40;0;0;;
36;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7836515;BUSINESS;9;USA;40;0;0;;
42;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;ASIANPACIFISLAND;MALE;7836516;BUSINESS;13;CHINA;60;0;0;;
53;COLLEGE;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;BLACK;MALE;7836517;BUSINESS;10;USA;56;0;0;;
38;HIGHSCHOOL;DIVORCED;SALES;UNMARRIED;WHITE;MALE;7836518;BUSINESS;9;USA;75;0;0;;
23;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;WIFE;WHITE;FEMALE;7836519;BUSINESS;9;USA;30;0;0;;
60;COLLEGE;NOMARRIAGE;ADMINOFFICE;UNMARRIED;WHITE;FEMALE;7836520;BUSINESS;10;SCOTLAND;40;0;0;;
35;COLLEGE;NOMARRIAGE;SUPPORTTECHNIC;UNMARRIED;BLACK;FEMALE;7836521;BUSINESS;10;USA;40;0;0;;
43;BACHELOR;DIVORCED;SPECIALISTPROFF;UNMARRIED;WHITE;FEMALE;7836522;OWNOFFICENOFIRM;13;USA;30;0;0;;
22;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;WHITE;FEMALE;7836523;BUSINESS;9;USA;40;0;0;;
23;ASSOACAD;NOMARRIAGE;?;CHILDHAVE;WHITE;FEMALE;7836524;?;12;USA;5;0;0;;
41;YEAR11;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836525;BUSINESS;7;MEXICO;45;0;0;;
33;BACHELOR;NOMARRIAGE;ADMINOFFICE;NOFAMILY;WHITE;FEMALE;7836526;BUSINESS;13;USA;40;0;0;;
33;BACHELOR;NOMARRIAGE;MACHINEOPERINSP;NOFAMILY;WHITE;MALE;7836527;BUSINESS;13;USA;40;0;0;;
47;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7836528;BUSINESS;9;ITALY;35;0;0;;
22;COLLEGE;NOMARRIAGE;MANAGEXECUTIVE;CHILDHAVE;WHITE;FEMALE;7836529;BUSINESS;10;USA;20;0;0;;
31;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;WHITE;MALE;7836530;BUSINESS;9;?;40;0;0;;
48;COLLEGE;DIVORCED;SERVICEVARIOUS;NOFAMILY;WHITE;MALE;7836531;OWNOFFICENOFIRM;10;USA;30;0;0;;
54;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836532;BUSINESS;10;USA;47;0;0;;
32;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836533;BUSINESS;13;USA;55;0;7688;;
40;ASSOACAD;NOMARRIAGE;ADMINOFFICE;NOFAMILY;WHITE;MALE;7836534;BUSINESS;12;USA;20;0;0;;
51;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEVARIOUS;WIFE;ASIANPACIFISLAND;FEMALE;7836535;BUSINESS;9;USA;30;0;0;;
22;COLLEGE;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;WHITE;MALE;7836536;BUSINESS;10;USA;35;0;0;;
18;YEAR10;NOMARRIAGE;?;CHILDHAVE;WHITE;FEMALE;7836537;?;6;USA;20;0;0;;
74;BACHELOR;WIDOWED;?;UNMARRIED;WHITE;FEMALE;7836538;?;13;USA;7;0;0;;
40;MASTER;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836539;BUSINESS;14;USA;55;1977;0;;
22;HIGHSCHOOL;MARRIEDABSSPO;?;CHILDHAVE;WHITE;FEMALE;7836540;?;9;USA;40;0;0;;
21;COLLEGE;NOMARRIAGE;LOGISTICSTRANSP;CHILDHAVE;WHITE;MALE;7836541;BUSINESS;10;USA;23;0;0;;
34;HIGHSCHOOL;NOMARRIAGE;LOGISTICSTRANSP;NOFAMILY;WHITE;MALE;7836542;BUSINESS;9;USA;60;0;0;;
75;ASSOACAD;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836543;OWNOFFICENOFIRM;12;USA;30;0;0;;
26;COLLEGE;DIVORCED;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7836544;BUSINESS;10;USA;40;0;0;;
52;HIGHSCHOOL;MARRIEDCIVSPO;?;WIFE;WHITE;FEMALE;7836545;?;9;USA;3;0;0;;
32;HIGHSCHOOL;NOMARRIAGE;CLEANINGHANDLING;CHILDHAVE;WHITE;MALE;7836546;BUSINESS;9;USA;50;0;0;;
28;COLLEGE;NOMARRIAGE;ADMINOFFICE;NOFAMILY;WHITE;FEMALE;7836547;BUSINESS;10;GERMANY;60;0;0;;
32;YEAR11;MARRIEDCIVSPO;FISHFARM;HUSBAND;WHITE;MALE;7836548;BUSINESS;7;USA;55;0;0;;
49;MASTER;DIVORCED;SPECIALISTPROFF;UNMARRIED;WHITE;FEMALE;7836549;BUSINESS;14;USA;40;0;0;;
74;HIGHSCHOOL;WIDOWED;SALES;NOFAMILY;WHITE;FEMALE;7836550;BUSINESS;9;USA;3;0;0;;
35;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7836551;BUSINESS;14;?;32;0;7688;;
31;HIGHSCHOOL;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836552;BUSINESS;9;USA;50;0;0;;
54;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836553;OWNOFFICENOFIRM;13;HUNGARY;40;0;0;;
38;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;WIFE;WHITE;FEMALE;7836554;PUBLICFED;9;USA;40;0;0;;
20;COLLEGE;NOMARRIAGE;ADMINOFFICE;CHILDHAVE;WHITE;FEMALE;7836555;BUSINESS;10;USA;25;1719;0;;
54;YEAR12;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7836556;BUSINESS;8;USA;45;0;5013;;
60;SCHOOLPRO;DIVORCED;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7836557;OWNOFFICEFIRM;15;USA;40;0;13550;;
40;BACHELOR;DIVORCED;ADMINOFFICE;UNMARRIED;WHITE;FEMALE;7836558;BUSINESS;13;USA;40;0;0;;
24;BACHELOR;NOMARRIAGE;ADMINOFFICE;CHILDHAVE;BLACK;FEMALE;7836559;BUSINESS;13;USA;38;0;0;;
27;BACHELOR;NOMARRIAGE;ADMINOFFICE;NOFAMILY;WHITE;MALE;7836560;BUSINESS;13;USA;43;2205;0;;
57;COLLEGE;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7836561;OWNOFFICENOFIRM;10;USA;40;0;0;;
91;COLLEGE;NOMARRIAGE;ADMINOFFICE;CHILDHAVE;WHITE;FEMALE;7836562;BUSINESS;10;USA;12;1944;0;;
36;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;WIFE;WHITE;FEMALE;7836563;BUSINESS;9;USA;28;1902;0;;
24;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836564;BUSINESS;9;USA;40;0;0;;
53;YEAR9;DIVORCED;LOGISTICSTRANSP;NOFAMILY;WHITE;MALE;7836565;BUSINESS;5;USA;40;0;0;;
44;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7836566;PUBLICFED;9;USA;40;0;0;;
42;HIGHSCHOOL;SEPARATED;SERVICEVARIOUS;UNMARRIED;WHITE;FEMALE;7836567;BUSINESS;9;USA;15;0;0;;
40;COLLEGE;NOMARRIAGE;SALES;NOFAMILY;WHITE;MALE;7836568;BUSINESS;10;USA;40;0;0;;
57;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836569;PUBLICLOC;14;USA;50;0;0;;
32;COLLEGE;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7836570;BUSINESS;10;USA;50;0;0;;
70;BACHELOR;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7836571;BUSINESS;13;?;25;0;0;;
38;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836572;BUSINESS;10;USA;45;0;0;;
27;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836573;OWNOFFICEFIRM;10;USA;60;0;0;;
47;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836574;OWNOFFICENOFIRM;13;USA;60;0;0;;
21;YEAR10;NOMARRIAGE;SALES;NOFAMILY;WHITE;FEMALE;7836575;BUSINESS;6;MEXICO;30;0;0;;
52;BACHELOR;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7836576;BUSINESS;13;USA;40;0;0;;
64;COLLEGE;MARRIEDCIVSPO;?;HUSBAND;WHITE;MALE;7836577;?;10;USA;30;0;0;;
43;COLLEGE;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836578;BUSINESS;10;USA;40;0;5178;;
30;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEVARIOUS;WIFE;WHITE;FEMALE;7836579;BUSINESS;9;USA;35;1902;0;;
63;YEAR12;NOMARRIAGE;REPAIRCRAFT;UNMARRIED;WHITE;MALE;7836580;BUSINESS;8;USA;40;0;0;;
36;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836581;OWNOFFICENOFIRM;13;USA;40;0;0;;
53;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7836582;PUBLICLOC;9;PUERTORICO;40;0;0;;
65;YEARS14;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836583;OWNOFFICENOFIRM;2;MEXICO;40;0;0;;
29;ASSOVOCAT;NOMARRIAGE;SUPPORTTECHNIC;CHILDHAVE;WHITE;MALE;7836584;BUSINESS;11;USA;55;0;0;;
72;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;BLACK;MALE;7836585;BUSINESS;13;USA;50;0;9386;;
34;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEPROTECT;HUSBAND;WHITE;MALE;7836586;PUBLICLOC;9;USA;56;0;0;;
37;YEARS78;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7836587;BUSINESS;4;ELSALVADOR;40;0;0;;
68;MASTER;DIVORCED;SALES;NOFAMILY;OTHER;MALE;7836588;OWNOFFICENOFIRM;14;USA;40;0;0;;
27;YEAR11;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7836589;BUSINESS;7;USA;35;0;0;;
42;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836590;BUSINESS;10;USA;65;0;0;;
36;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7836591;BUSINESS;9;USA;50;0;0;;
64;YEARS14;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7836592;OWNOFFICENOFIRM;2;USA;25;0;0;;
28;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7836593;BUSINESS;9;ELSALVADOR;40;0;0;;
42;YEAR11;NOMARRIAGE;MACHINEOPERINSP;NOFAMILY;BLACK;MALE;7836594;BUSINESS;7;USA;40;0;0;;
31;COLLEGE;NOMARRIAGE;ADMINOFFICE;UNMARRIED;WHITE;FEMALE;7836595;BUSINESS;10;USA;44;0;0;;
28;YEAR10;NOMARRIAGE;CLEANINGHANDLING;UNMARRIED;WHITE;MALE;7836596;BUSINESS;6;MEXICO;40;0;0;;
56;COLLEGE;DIVORCED;SALES;NOFAMILY;WHITE;MALE;7836597;BUSINESS;10;USA;65;0;0;;
26;BACHELOR;NOMARRIAGE;SPECIALISTPROFF;CHILDHAVE;WHITE;MALE;7836598;BUSINESS;13;USA;40;0;0;;
34;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;NOFAMILY;WHITE;MALE;7836599;BUSINESS;9;USA;40;0;0;;
36;ASSOVOCAT;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7836600;BUSINESS;11;USA;40;0;0;;
40;COLLEGE;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7836601;BUSINESS;10;USA;43;0;0;;
33;COLLEGE;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836602;OWNOFFICEFIRM;10;USA;99;0;0;;
51;DOCTOR;NOMARRIAGE;MANAGEXECUTIVE;NOFAMILY;WHITE;MALE;7836603;BUSINESS;16;USA;50;0;13550;;
40;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7836604;BUSINESS;9;USA;40;0;0;;
40;COLLEGE;DIVORCED;REPAIRCRAFT;UNMARRIED;BLACK;MALE;7836605;BUSINESS;10;USA;24;0;0;;
47;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEPROTECT;HUSBAND;WHITE;MALE;7836606;PUBLICLOC;9;USA;50;0;5013;;
54;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEPROTECT;HUSBAND;WHITE;MALE;7836607;BUSINESS;9;USA;40;0;0;;
69;SCHOOLPRO;WIDOWED;SPECIALISTPROFF;UNMARRIED;WHITE;MALE;7836608;BUSINESS;15;USA;60;0;0;;
46;COLLEGE;DIVORCED;ADMINOFFICE;NOFAMILY;WHITE;MALE;7836609;BUSINESS;10;USA;50;0;0;;
43;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;ASIANPACIFISLAND;MALE;7836610;BUSINESS;16;SOUTHKOREA;40;0;0;;
68;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836611;OWNOFFICEFIRM;13;USA;50;0;0;;
75;YEAR10;MARRIEDCIVSPO;SERVICEPROTECT;HUSBAND;WHITE;MALE;7836612;BUSINESS;6;USA;40;1411;0;;
21;COLLEGE;NOMARRIAGE;ADMINOFFICE;CHILDHAVE;WHITE;FEMALE;7836613;PUBLICLOC;10;USA;20;0;0;;
53;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836614;PUBLICLOC;14;USA;40;0;0;;
22;YEAR11;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;BLACK;MALE;7836615;PUBLICLOC;7;USA;25;0;0;;
34;YEARS78;NOMARRIAGE;CLEANINGHANDLING;NOFAMILY;WHITE;MALE;7836616;BUSINESS;4;USA;40;0;0;;
33;YEAR10;DIVORCED;MACHINEOPERINSP;NOFAMILY;WHITE;FEMALE;7836617;BUSINESS;6;MEXICO;40;0;0;;
44;COLLEGE;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836618;BUSINESS;10;USA;35;0;0;;
68;HIGHSCHOOL;DIVORCED;ADMINOFFICE;NOFAMILY;WHITE;FEMALE;7836619;BUSINESS;9;USA;15;0;0;;
40;YEAR10;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836620;BUSINESS;6;USA;40;0;0;;
29;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836621;PUBLICSTA;14;?;40;0;0;;
28;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;CHILDHAVE;WHITE;MALE;7836622;BUSINESS;9;USA;40;0;0;;
31;YEARS78;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;WHITE;FEMALE;7836623;BUSINESS;4;DOMINICANREPUBLIC;30;0;0;;
45;ASSOVOCAT;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7836624;BUSINESS;11;USA;40;0;0;;
24;ASSOVOCAT;NOMARRIAGE;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7836625;BUSINESS;11;USA;40;0;0;;
18;YEAR11;NOMARRIAGE;?;CHILDHAVE;WHITE;MALE;7836626;?;7;USA;10;0;0;;
43;HIGHSCHOOL;DIVORCED;FISHFARM;NOFAMILY;WHITE;MALE;7836627;BUSINESS;9;USA;50;0;0;;
40;YEARS56;MARRIEDCIVSPO;FISHFARM;HUSBAND;WHITE;MALE;7836628;OWNOFFICENOFIRM;3;MEXICO;50;0;0;;
45;BACHELOR;DIVORCED;SALES;NOFAMILY;WHITE;MALE;7836629;BUSINESS;13;USA;40;0;0;;
53;MASTER;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7836630;PUBLICLOC;14;USA;50;0;0;;
18;YEAR11;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;WHITE;MALE;7836631;BUSINESS;7;USA;40;0;0;;
45;HIGHSCHOOL;DIVORCED;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7836632;OWNOFFICENOFIRM;9;USA;45;0;0;;
24;BACHELOR;NOMARRIAGE;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7836633;OWNOFFICENOFIRM;13;USA;40;0;0;;
53;BACHELOR;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7836634;PUBLICFED;13;USA;40;0;0;;
59;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836635;BUSINESS;9;USA;40;0;0;;
32;ASSOVOCAT;MARRIEDCIVSPO;SUPPORTTECHNIC;WIFE;WHITE;FEMALE;7836636;BUSINESS;11;USA;38;0;0;;
27;COLLEGE;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;MALE;7836637;BUSINESS;10;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;FISHFARM;HUSBAND;WHITE;MALE;7836638;OWNOFFICEFIRM;9;USA;70;0;2829;;
22;YEAR10;NOMARRIAGE;MACHINEOPERINSP;CHILDHAVE;WHITE;MALE;7836639;BUSINESS;6;USA;40;0;0;;
49;COLLEGE;DIVORCED;SALES;NOFAMILY;WHITE;MALE;7836640;BUSINESS;10;USA;40;0;0;;
